time,temperature_2m,relative_humidity_2m,wind_speed_10m_ms,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,cell_id,lat,lon,building_density,road_fraction,gvi_percent,svf,shade_fraction,park_distance_m,elderly_proxy,outdoor_exposure_proxy,land_use_hint,tair_local_c,wind_local_ms,tmrt_proxy_c,utci_c,wbgt_proxy_c,wbgt_category_sg,utci_category,wbgt_moderate_or_high,wbgt_high,utci_strong_or_higher
2026-05-16 06:00:00+0800,27.78,87.1,2.07,0.0,0.0,0.0,56.9,TP_041,1.3412,103.8511,0.496,0.348,11.95,0.772,0.335,749.0,0.238,0.625,mixed,28.399825,1.589191992,28.041325,29.181367266937194,27.03054648848548,low,moderate heat stress,False,False,False
2026-05-16 06:00:00+0800,27.78,87.1,2.07,0.0,0.0,0.0,56.9,TP_042,1.3412,103.8537,0.526,0.32,15.68,0.447,0.433,747.0,0.229,0.612,HDB/residential,28.3397125,1.15732763325,27.8693125,29.27962771377057,26.9842675637576,low,moderate heat stress,False,False,False
2026-05-16 06:00:00+0800,27.78,87.1,2.07,0.0,0.0,0.0,56.9,TP_043,1.3412,103.8563,0.455,0.214,18.52,0.51,0.394,806.0,0.192,0.389,mixed,28.137900000000002,1.27480820625,27.582300000000004,28.977643894510408,26.774267699398738,low,moderate heat stress,False,False,False
2026-05-16 06:00:00+0800,27.78,87.1,2.07,0.0,0.0,0.0,56.9,TP_044,1.3412,103.8589,0.471,0.289,9.05,0.385,0.326,922.0,0.196,0.627,mixed,28.397612500000005,1.1042457693749999,28.126112500000005,29.457671836617948,27.056748718454514,low,moderate heat stress,False,False,False
2026-05-16 06:00:00+0800,27.78,87.1,2.07,0.0,0.0,0.0,56.9,TP_045,1.3412,103.8615,0.534,0.287,15.56,0.433,0.427,795.0,0.196,0.251,HDB/residential,28.3441125,1.1356831957499998,27.877312500000002,29.29727991747326,26.989939616319255,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_001,1.328,103.8511,0.516,0.289,19.08,0.726,0.44,738.0,0.259,0.442,HDB/residential,28.244175,1.53920193,27.671775,28.86724369449762,26.71436786265944,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_002,1.328,103.8537,0.471,0.313,13.97,0.503,0.423,629.0,0.094,0.563,mixed,28.26095,1.2754619587500002,27.84185,29.08065344583245,26.752716723281587,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_003,1.328,103.8563,0.445,0.265,12.01,0.399,0.479,867.0,0.183,0.279,mixed,28.301812499999997,1.15107155625,27.941512499999998,29.213213466328334,26.80279385598419,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_004,1.328,103.8589,0.467,0.279,10.57,0.586,0.345,885.0,0.15,0.672,mixed,28.3660125,1.3869580725000001,28.0489125,29.17762375039253,26.857162005120262,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_005,1.328,103.8615,0.49,0.215,20.21,0.434,0.473,511.0,0.114,0.374,mixed,28.030874999999998,1.175268675,27.424574999999997,28.816251986505677,26.519738242118304,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_006,1.3302,103.8485,0.528,0.344,10.14,0.495,0.295,771.0,0.157,0.657,HDB/residential,28.486787500000002,1.2347223,28.1825875,29.380120984745513,26.983847082417256,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_007,1.3302,103.8511,0.515,0.159,12.47,0.496,0.361,889.0,0.232,0.462,HDB/residential,28.2835875,1.24290495,27.9094875,29.140563839887832,26.779413693947646,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_008,1.3302,103.8537,0.46,0.245,13.05,0.661,0.372,783.0,0.125,0.306,mixed,28.275124999999996,1.490126925,27.883624999999995,29.003851264465958,26.75848748037449,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_009,1.3302,103.8563,0.545,0.348,10.19,0.635,0.408,779.0,0.198,0.815,HDB/residential,28.5123,1.40414990625,28.206599999999998,29.320902172501302,27.000767547511494,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_010,1.3302,103.8589,0.5,0.395,2.0,0.601,0.321,968.0,0.185,0.391,HDB/residential,28.663249999999998,1.387299375,28.60325,29.592962827807455,27.16551031801585,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_011,1.3302,103.8615,0.486,0.329,18.53,0.507,0.398,646.0,0.226,0.569,mixed,28.2137375,1.2726723975,27.6578375,28.971923632319914,26.6977302107493,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_012,1.3302,103.8641,0.465,0.371,11.84,0.656,0.349,788.0,0.16,0.354,mixed,28.412849999999995,1.48042545,28.057649999999995,29.16276338743476,26.89649643304065,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_013,1.3324,103.8485,0.51,0.351,10.93,0.51,0.303,723.0,0.163,0.434,HDB/residential,28.436225,1.2636723749999998,28.108325,29.303854294942667,26.93125823023732,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_014,1.3324,103.8511,0.494,0.332,20.49,0.587,0.479,592.0,0.084,0.527,mixed,28.1651125,1.3725931274999998,27.5504125,28.84676947082624,26.641480598221232,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_015,1.3324,103.8537,0.512,0.467,9.92,0.565,0.378,651.0,0.237,0.72,HDB/residential,28.5245625,1.3336974,28.2269625,29.37109454169444,27.016600321650653,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_016,1.3324,103.8563,0.552,0.167,17.5,0.39,0.48,918.0,0.21,0.382,HDB/residential,28.238625,1.0885749,27.713625,29.108170737522613,26.733441407674785,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_017,1.3324,103.8589,0.514,0.23,3.11,0.518,0.263,971.0,0.134,0.636,HDB/residential,28.5182875,1.271852085,28.4249875,29.48968479539754,27.026467431444008,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_018,1.3324,103.8615,0.463,0.274,15.44,0.425,0.433,849.0,0.1,0.372,mixed,28.26585,1.1767960312499999,27.80265,29.11624580192633,26.75958268454626,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_019,1.3324,103.8641,0.508,0.393,4.74,0.372,0.37,920.0,0.193,0.572,HDB/residential,28.619374999999998,1.0860439800000001,28.477175,29.666403144265004,27.13199922959778,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_020,1.3346,103.8485,0.462,0.349,12.85,0.474,0.511,726.0,0.12,0.609,mixed,28.3446375,1.2419833650000003,27.9591375,29.19684245935591,26.838685016486018,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_021,1.3346,103.8511,0.455,0.363,17.24,0.478,0.491,639.0,0.221,0.758,mixed,28.228112499999998,1.2509098875,27.7109125,29.015165791747314,26.715382755341796,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_022,1.3346,103.8537,0.5,0.21,6.56,0.435,0.348,823.0,0.194,0.549,mixed,28.420499999999997,1.171603125,28.223699999999997,29.396186488608855,26.928772998586908,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_023,1.3346,103.8563,0.521,0.356,9.47,0.827,0.415,627.0,0.126,0.688,HDB/residential,28.438499999999998,1.66598231625,28.1544,29.138155523029493,26.918301395521283,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_024,1.3346,103.8589,0.501,0.327,13.36,0.537,0.356,478.0,0.158,0.733,HDB/residential,28.252724999999998,1.30358610375,27.851924999999998,29.066719853139652,26.744459111713518,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_025,1.3346,103.8615,0.515,0.2,11.72,0.579,0.342,708.0,0.183,0.213,HDB/residential,28.29225,1.3500667687499999,27.940649999999998,29.10590369901553,26.784227019279648,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_026,1.3346,103.8641,0.514,0.375,16.28,0.666,0.349,494.0,0.206,0.592,HDB/residential,28.260725,1.4630173950000003,27.772325000000002,28.957465741115335,26.739348106243526,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_027,1.3368,103.8485,0.52,0.55,13.65,0.666,0.468,802.0,0.164,0.621,HDB/residential,28.599562499999998,1.4592711000000003,28.190062499999996,29.334347743990666,27.077329150066973,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_028,1.3368,103.8511,0.463,0.281,8.94,0.55,0.507,585.0,0.214,0.156,mixed,28.2996125,1.3417674375,28.0314125,29.155698646651356,26.797184306881736,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_029,1.3368,103.8537,0.485,0.357,11.47,0.425,0.347,845.0,0.143,0.656,mixed,28.4361375,1.16598234375,28.0920375,29.347046403451213,26.93498808727225,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_030,1.3368,103.8563,0.514,0.188,21.58,0.636,0.353,604.0,0.147,0.552,HDB/residential,28.050525,1.42426767,27.403125,28.692362089917594,26.524484129637635,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_031,1.3368,103.8589,0.469,0.261,13.83,0.649,0.336,681.0,0.156,0.372,mixed,28.239824999999996,1.4687347237500001,27.824924999999997,28.96770937392994,26.723271681094385,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_032,1.3368,103.8615,0.59,0.332,3.79,0.595,0.467,1026.0,0.184,0.472,HDB/residential,28.6796375,1.3268311874999998,28.565937499999997,29.614152062948918,27.180989372817628,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_033,1.3368,103.8641,0.558,0.273,12.64,0.614,0.351,735.0,0.098,0.227,HDB/residential,28.398312500000003,1.369639635,28.019112500000002,29.189731925530282,26.885709653018967,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_034,1.339,103.8485,0.479,0.23,19.38,0.411,0.426,707.0,0.252,0.178,mixed,28.132287499999997,1.15057821375,27.550887499999998,28.942246245997914,26.62218230516816,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_035,1.339,103.8511,0.556,0.301,5.54,0.559,0.362,868.0,0.263,0.484,HDB/residential,28.581374999999998,1.301063295,28.415174999999998,29.504545983977664,27.082353160374872,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_036,1.339,103.8537,0.508,0.323,18.85,0.423,0.58,466.0,0.172,0.701,HDB/residential,28.1491875,1.152087195,27.5836875,28.965653616458415,26.63971982974188,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_037,1.339,103.8563,0.518,0.19,9.78,0.476,0.345,966.0,0.198,0.367,HDB/residential,28.363825,1.2155238899999998,28.070425,29.27204877107406,26.86472891247802,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_038,1.339,103.8589,0.547,0.295,14.59,0.606,0.372,710.0,0.217,0.523,HDB/residential,28.3568625,1.3660047975,27.9191625,29.123137287776302,26.84142748257151,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_039,1.339,103.8615,0.496,0.309,17.43,0.493,0.472,702.0,0.169,0.662,mixed,28.2533625,1.24908294,27.7304625,29.03872756645362,26.73990468361105,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_040,1.339,103.8641,0.532,0.395,17.2,0.551,0.482,693.0,0.196,0.514,HDB/residential,28.368237499999996,1.3043789849999998,27.852237499999994,29.128844597777384,26.85049046514527,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_041,1.3412,103.8511,0.496,0.348,11.95,0.772,0.335,749.0,0.238,0.625,mixed,28.409824999999998,1.61222376,28.051325,29.09868284501356,26.887619559262877,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_042,1.3412,103.8537,0.526,0.32,15.68,0.447,0.433,747.0,0.229,0.612,HDB/residential,28.3497125,1.1741004975,27.879312499999997,29.19822123317377,26.841617497934124,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_043,1.3412,103.8563,0.455,0.214,18.52,0.51,0.394,806.0,0.192,0.389,mixed,28.1479,1.2932836875,27.5923,28.895841577577063,26.63209888609253,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_044,1.3412,103.8589,0.471,0.289,9.05,0.385,0.326,922.0,0.196,0.627,mixed,28.407612500000003,1.1202493312500001,28.136112500000003,29.37645875552399,26.91396821732878,low,moderate heat stress,False,False,False
2026-05-16 07:00:00+0800,27.79,85.6,2.1,0.0,0.0,0.0,54.6,TP_045,1.3412,103.8615,0.534,0.287,15.56,0.433,0.427,795.0,0.196,0.251,HDB/residential,28.3541125,1.1521423724999997,27.8873125,29.2159511319135,26.847285664214866,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_001,1.328,103.8511,0.516,0.289,19.08,0.726,0.44,738.0,0.259,0.442,HDB/residential,29.814175,1.458577067,31.04829972,31.00285220347733,27.80071425021604,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_002,1.328,103.8537,0.471,0.313,13.97,0.503,0.423,629.0,0.094,0.563,mixed,29.83095,1.208652046625,30.96018055116667,31.094656298377462,27.822101883074517,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_003,1.328,103.8563,0.445,0.265,12.01,0.399,0.479,867.0,0.183,0.279,mixed,29.871812499999997,1.0907773318749998,30.7777511605,31.095877968981725,27.853571237429602,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_004,1.328,103.8589,0.467,0.279,10.57,0.586,0.345,885.0,0.15,0.672,mixed,29.9360125,1.31430788775,31.508810418333333,31.350022267030113,27.94749287436473,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_005,1.328,103.8615,0.49,0.215,20.21,0.434,0.473,511.0,0.114,0.374,mixed,29.600875,1.1137069824999999,30.320269674333332,30.726586789978388,27.577024484116855,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_006,1.3302,103.8485,0.528,0.344,10.14,0.495,0.295,771.0,0.157,0.657,HDB/residential,30.056787500000002,1.17004637,31.630674012500002,31.545314479364198,28.072061001928986,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_007,1.3302,103.8511,0.515,0.159,12.47,0.496,0.361,889.0,0.232,0.462,HDB/residential,29.8535875,1.177800405,31.183307728000003,31.225696119148107,27.858488994215563,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_008,1.3302,103.8537,0.46,0.245,13.05,0.661,0.372,783.0,0.125,0.306,mixed,29.845124999999996,1.4120726575,31.380205179333327,31.19420252047753,27.85216589298645,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_009,1.3302,103.8563,0.545,0.348,10.19,0.635,0.408,779.0,0.198,0.815,HDB/residential,30.0823,1.330599196875,31.555293106666664,31.442332618426274,28.08255586598332,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_010,1.3302,103.8589,0.5,0.395,2.0,0.601,0.321,968.0,0.185,0.391,HDB/residential,30.233249999999998,1.3146313125,32.15717449383333,31.808617290378212,28.258926746702116,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_011,1.3302,103.8615,0.486,0.329,18.53,0.507,0.398,646.0,0.226,0.569,mixed,29.7837375,1.20600860525,30.849111692999998,31.01944708386833,27.772246351096907,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_012,1.3302,103.8641,0.465,0.371,11.84,0.656,0.349,788.0,0.16,0.354,mixed,29.982849999999996,1.402879355,31.616870771999995,31.381831643193316,27.992815730738396,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_013,1.3324,103.8485,0.51,0.351,10.93,0.51,0.303,723.0,0.163,0.434,HDB/residential,30.006225,1.1974800124999998,31.560535165,31.471299732681405,28.02026886726035,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_014,1.3324,103.8511,0.494,0.332,20.49,0.587,0.479,592.0,0.084,0.527,mixed,29.7351125,1.3006953922499997,30.624942319833334,30.84174108217437,27.709114878110327,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_015,1.3324,103.8537,0.512,0.467,9.92,0.565,0.378,651.0,0.237,0.72,HDB/residential,30.0945625,1.26383706,31.559866518333333,31.484481982479075,28.09718254757309,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_016,1.3324,103.8563,0.552,0.167,17.5,0.39,0.48,918.0,0.21,0.382,HDB/residential,29.808625,1.03155431,30.5360476,30.98361805046695,27.783875524110407,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_017,1.3324,103.8589,0.514,0.23,3.11,0.518,0.263,971.0,0.134,0.636,HDB/residential,30.0882875,1.2052312615,31.999559450333336,31.71351535567052,28.122509048623748,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_018,1.3324,103.8615,0.463,0.274,15.44,0.425,0.433,849.0,0.1,0.372,mixed,29.83585,1.115154334375,30.7865519125,31.06717593140259,27.820197886007467,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_019,1.3324,103.8641,0.508,0.393,4.74,0.372,0.37,920.0,0.193,0.572,HDB/residential,30.189375,1.0291559620000001,31.53694482,31.65099420422478,28.193863712303386,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_020,1.3346,103.8485,0.462,0.349,12.85,0.474,0.511,726.0,0.12,0.609,mixed,29.9146375,1.1769270935,30.806827507,31.08594346712488,27.889884586869563,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_021,1.3346,103.8511,0.455,0.363,17.24,0.478,0.491,639.0,0.221,0.758,mixed,29.7981125,1.18538603625,30.615813015666667,30.930693375349392,27.77140390943293,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_022,1.3346,103.8537,0.5,0.21,6.56,0.435,0.348,823.0,0.194,0.549,mixed,29.990499999999997,1.1102334375,31.435424589999997,31.45184694985703,28.00243658827503,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_023,1.3346,103.8563,0.521,0.356,9.47,0.827,0.415,627.0,0.126,0.688,HDB/residential,30.008499999999998,1.578716575875,31.755317102499998,31.378150269604756,28.01720322563495,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_024,1.3346,103.8589,0.501,0.327,13.36,0.537,0.356,478.0,0.158,0.733,HDB/residential,29.822725,1.235303022125,31.203313685999998,31.188262476428857,27.828872993360676,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_025,1.3346,103.8615,0.515,0.2,11.72,0.579,0.342,708.0,0.183,0.213,HDB/residential,29.86225,1.2793489856249998,31.397998309,31.276720872130433,27.875083364911372,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_026,1.3346,103.8641,0.514,0.375,16.28,0.666,0.349,494.0,0.206,0.592,HDB/residential,29.830725,1.3863831505000002,31.347383517,31.183642190228063,27.83816491091956,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_027,1.3368,103.8485,0.52,0.55,13.65,0.666,0.468,802.0,0.164,0.621,HDB/residential,30.169562499999998,1.3828330900000003,31.398604943999995,31.39188834748541,28.149342334809763,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_028,1.3368,103.8511,0.463,0.281,8.94,0.55,0.507,585.0,0.214,0.156,mixed,29.8696125,1.2714843812499999,30.980707358333333,31.09271757506807,27.855443636066454,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_029,1.3368,103.8537,0.485,0.357,11.47,0.425,0.347,845.0,0.143,0.656,mixed,30.0061375,1.104907078125,31.290393670833335,31.39648331741917,28.0076347358332,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_030,1.3368,103.8563,0.514,0.188,21.58,0.636,0.353,604.0,0.147,0.552,HDB/residential,29.620525,1.349663173,30.918642354,30.890746197508307,27.62152550460587,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_031,1.3368,103.8589,0.469,0.261,13.83,0.649,0.336,681.0,0.156,0.372,mixed,29.809824999999996,1.3918010001249999,31.41256126533333,31.199730047548442,27.82310524897245,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_032,1.3368,103.8615,0.59,0.332,3.79,0.595,0.467,1026.0,0.184,0.472,HDB/residential,30.2496375,1.2573305062499998,31.685494199166662,31.629321219933896,28.246379913588598,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_033,1.3368,103.8641,0.558,0.273,12.64,0.614,0.351,735.0,0.098,0.227,HDB/residential,29.968312500000003,1.2978966065,31.505907823666668,31.374313035452975,27.977425095748163,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_034,1.339,103.8485,0.479,0.23,19.38,0.411,0.426,707.0,0.252,0.178,mixed,29.702287499999997,1.0903098311250001,30.532694742999997,30.89186568730095,27.68394794476852,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_035,1.339,103.8511,0.556,0.301,5.54,0.559,0.362,868.0,0.263,0.484,HDB/residential,30.151374999999998,1.2329123604999999,31.784114145666663,31.634132273644408,28.164645040746002,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_036,1.339,103.8537,0.508,0.323,18.85,0.423,0.58,466.0,0.172,0.701,HDB/residential,29.7191875,1.0917397704999998,30.19897867,30.746695870554333,27.67786364143797,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_037,1.339,103.8563,0.518,0.19,9.78,0.476,0.345,966.0,0.198,0.367,HDB/residential,29.933825,1.151853591,31.355037276666668,31.361803600293996,27.94367060201611,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_038,1.339,103.8589,0.547,0.295,14.59,0.606,0.372,710.0,0.217,0.523,HDB/residential,29.9268625,1.2944521652499998,31.331712615999997,31.273525330235064,27.928796318345817,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_039,1.339,103.8615,0.496,0.309,17.43,0.493,0.472,702.0,0.169,0.662,mixed,29.8233625,1.183654786,30.704460348,30.986017532653637,27.80009681358261,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_040,1.339,103.8641,0.532,0.395,17.2,0.551,0.482,693.0,0.196,0.514,HDB/residential,29.938237499999996,1.2360543715,30.872736524333327,31.098187249071305,27.912588670106295,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_041,1.3412,103.8511,0.496,0.348,11.95,0.772,0.335,749.0,0.238,0.625,mixed,29.979824999999998,1.527773944,31.840993476666668,31.42502259015638,27.998838406342898,low,moderate heat stress,False,False,False
2026-05-16 08:00:00+0800,29.36,80.1,1.99,132.7,86.2,46.4,52.3,TP_042,1.3412,103.8537,0.526,0.32,15.68,0.447,0.433,747.0,0.229,0.612,HDB/residential,29.9197125,1.11259999525,30.893561575499998,31.163075748447714,27.903344168317872,low,moderate heat stress,False,False,False
