building_id,source_name,source_priority,source_building_id,area_m2,height_m_original,height_source_original,levels_original,building_type_original,confidence_original,raw_properties_json,candidate_id,geometry_source,is_ml_source,dedup_status,source_candidates,source_candidate_ids,n_source_candidates,best_iou,levels_promoted_from_source,levels_promoted_from_id,promoted_fields,type_promoted_from_source,type_promoted_from_id,height_promoted_from_source,height_promoted_from_id,lu_desc_v10,height_m,height_source,height_confidence,height_warning,intersects_v09_tile,v09_tile_types,v09_tile_ids,qa_category,qa_target_type,qa_priority_score,review_status,manual_decision,manual_height_m,manual_notes,centroid_x_svy21,centroid_y_svy21
v10_bldg_000690,osm,3,osm_93037787,19921.192686517883,,height,,roof,,"{ ""osm_id"": ""93037787"", ""source_name"": ""osm"", ""building"": ""roof"", ""layer"": ""1"", ""raw_tags_json"": ""{ \""building\"": \""roof\"", \""building:use\"": \""MRT\"", \""layer\"": \""1\"", \""railway\"": \""workshop\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""19921.192686517883"" }",cand_osm_000009,osm,False,accepted_new,osm,osm_93037787,1,0.0,,,,,,,,TRANSPORT FACILITIES,4.0,type_default_shelter,medium_low,possible_shelter_not_ground_up_building,False,,,large_low_confidence_building;transport_shelter_overhead_candidate;very_large_default_height_building,building,25.0,todo,,,,30451.982904110653,37156.320551259356
v10_bldg_000746,osm,3,osm_132001469,3284.928264863762,,height,,yes,,"{ ""osm_id"": ""132001469"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""970\"", \""addr:postcode\"": \""318992\"", \""addr:street\"": \""Toa Payoh North\"", \""building\"": \""yes\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""3284.928264863762"" }",cand_osm_000295,osm,False,accepted_new,osm,osm_132001469,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,True,social_risk_top,T03_social_risk_top,critical_tile_building_review;large_low_confidence_building;transport_shelter_overhead_candidate;very_large_default_height_building,building,23.285,todo,,,,29973.962853049994,36100.59550419649
v10_bldg_000754,osm,3,osm_169525490,3019.6807792654854,,height,,yes,,"{ ""osm_id"": ""169525490"", ""source_name"": ""osm"", ""building"": ""yes"", ""name"": ""Motor Image Toa Payoh (Subaru)"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""19\"", \""addr:postcode\"": \""319255\"", \""addr:street\"": \""Lorong 8 Toa Payoh\"", \""building\"": \""yes\"", \""name\"": \""Motor Image Toa Payoh (Subaru)\"", \""phone\"": \""+65 6703 8101\"", \""website\"": \""https:\\\/\\\/www.subaru.asia\\\/mig\\\/en\\\/home\\\/\"" }"", ""area_m2"": ""3019.6807792654854"" }",cand_osm_000382,osm,False,accepted_new,osm,osm_169525490,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;large_low_confidence_building;transport_shelter_overhead_candidate;very_large_default_height_building,building,23.02,todo,,,,30876.5215163682,35813.09763687881
v10_bldg_000764,osm,3,osm_169525484,2806.829500003192,,height,,yes,,"{ ""osm_id"": ""169525484"", ""source_name"": ""osm"", ""building"": ""yes"", ""name"": ""Tesla Singapore - Toa Payoh"", ""raw_tags_json"": ""{ \""addr:street\"": \""Lorong 8 Toa Payoh\"", \""brand\"": \""Tesla\"", \""brand:wikidata\"": \""Q478214\"", \""building\"": \""yes\"", \""contact:email\"": \""singapore@tesla.com\"", \""contact:phone\"": \""+65 800 492 2289\"", \""name\"": \""Tesla Singapore - Toa Payoh\"", \""opening_hours\"": \""Mo 10:00-18:00; Tu-Su 10:00-19:00\"", \""operator\"": \""Nissan\"", \""service:vehicle:car_repair\"": \""yes\"", \""shop\"": \""car\"", \""website\"": \""https:\\\/\\\/www.tesla.com\\\/en_sg\"" }"", ""area_m2"": ""2806.829500003192"" }",cand_osm_000378,osm,False,accepted_new,osm,osm_169525484,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;large_low_confidence_building;transport_shelter_overhead_candidate,building,22.807,todo,,,,30816.82396967413,35838.071999618725
v10_bldg_000775,osm,3,osm_55622064,2623.7290752734393,,height,,office,,"{ ""osm_id"": ""55622064"", ""source_name"": ""osm"", ""building"": ""office"", ""name"": ""Philips TP4"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""5\"", \""addr:street\"": \""Toa Payoh West\"", \""building\"": \""office\"", \""name\"": \""Philips TP4\"" }"", ""area_m2"": ""2623.7290752734393"" }",cand_osm_000002,osm,False,accepted_new,osm,osm_55622064,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,True,conservative_risk_top,T02_conservative_risk_top,critical_tile_building_review;large_low_confidence_building;transport_shelter_overhead_candidate,building,22.624,todo,,,,28941.846478590607,35224.83744516595
v10_bldg_000786,osm,3,osm_169525486,2502.9815515725622,,height,,yes,,"{ ""osm_id"": ""169525486"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""13\"", \""addr:street\"": \""Lorong 8 Toa Payoh\"", \""building\"": \""yes\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""2502.9815515725622"" }",cand_osm_000379,osm,False,accepted_new,osm,osm_169525486,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;large_low_confidence_building;transport_shelter_overhead_candidate,building,22.503,todo,,,,30723.126155437352,35878.3255818818
v10_bldg_000814,osm,3,osm_169525481,2100.478100020775,,height,,yes,,"{ ""osm_id"": ""169525481"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""15\"", \""addr:street\"": \""Lorong 8 Toa Payoh\"", \""building\"": \""yes\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""2100.478100020775"" }",cand_osm_000377,osm,False,accepted_new,osm,osm_169525481,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;large_low_confidence_building;transport_shelter_overhead_candidate,building,22.1,todo,,,,30772.606841712248,35874.87366477438
v10_bldg_000695,osm,3,osm_408630599,12508.786350376533,,height,3.0,retail,,"{ ""osm_id"": ""408630599"", ""source_name"": ""osm"", ""building"": ""retail"", ""building_levels"": ""3"", ""name"": ""The Poiz Mall"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""51\"", \""addr:postcode\"": \""347697\"", \""addr:street\"": \""Upper Serangoon Road\"", \""building\"": \""retail\"", \""building:levels\"": \""3\"", \""email\"": \""contact@thepoizcentre.com.sg\"", \""name\"": \""The Poiz Mall\"", \""opening_hours\"": \""10:00-22:00\"", \""phone\"": \""+65 88663773\"", \""website\"": \""https:\\\/\\\/thepoizcentre.com.sg\\\/\"" }"", ""area_m2"": ""12508.786350376533"" }",cand_osm_001283,osm,False,accepted_new,osm,osm_408630599,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,22.0,todo,,,,31869.011663672965,34854.71199554257
v10_bldg_000838,osm,3,osm_169525488,1857.4409540170327,,height,,yes,,"{ ""osm_id"": ""169525488"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""building\"": \""yes\"" }"", ""area_m2"": ""1857.4409540170327"" }",cand_osm_000380,osm,False,accepted_new,osm,osm_169525488,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;large_low_confidence_building;transport_shelter_overhead_candidate,building,21.857,todo,,,,30924.535274658614,35781.78712259831
v10_bldg_000701,osm,3,osm_55620267,8794.443540060085,,height,6.0,office,,"{ ""osm_id"": ""55620267"", ""source_name"": ""osm"", ""building"": ""office"", ""building_levels"": ""6"", ""roof_levels"": ""1"", ""layer"": ""1"", ""name"": ""Philips TP2"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""622\"", \""addr:postcode\"": \""319763\"", \""addr:street\"": \""Lorong 1 Toa Payoh\"", \""building\"": \""office\"", \""building:levels\"": \""6\"", \""layer\"": \""1\"", \""name\"": \""Philips TP2\"", \""roof:levels\"": \""1\"" }"", ""area_m2"": ""8794.443540060085"" }",cand_osm_000001,osm,False,accepted_new,osm,osm_55620267,1,0.0,,,,,,,,BUSINESS 1,18.0,osm_levels_x_3m:levels_original,medium_high,,True,conservative_risk_top,T02_conservative_risk_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,20.794,todo,,,,29032.534427217175,35182.31358642529
v10_bldg_000714,osm,3,osm_550568842,5484.18089295147,,height,,yes,,"{ ""osm_id"": ""550568842"", ""source_name"": ""osm"", ""building"": ""yes"", ""name"": ""Block B"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""11\"", \""addr:postcode\"": \""319579\"", \""addr:street\"": \""Lorong 3 Toa Payoh\"", \""building\"": \""yes\"", \""name\"": \""Block B\"" }"", ""area_m2"": ""5484.18089295147"" }",cand_osm_002848,osm,False,accepted_new,osm,osm_550568842,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,False,,,large_low_confidence_building;transport_shelter_overhead_candidate;very_large_default_height_building,building,20.484,todo,,,,29718.817014259454,35439.24871935003
v10_bldg_000732,osm,3,osm_220821669,3977.432408574922,,height,,yes,,"{ ""osm_id"": ""220821669"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""49\"", \""addr:street\"": \""Jalan Pemimpin\"", \""building\"": \""yes\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""3977.432408574922"" }",cand_osm_000646,osm,False,accepted_new,osm,osm_220821669,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,False,,,large_low_confidence_building;transport_shelter_overhead_candidate;very_large_default_height_building,building,18.977,todo,,,,28934.210882388543,37013.13995210712
v10_bldg_000712,osm,3,osm_1047369053,5750.200944475479,,height,,yes,,"{ ""osm_id"": ""1047369053"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""building\"": \""yes\"" }"", ""area_m2"": ""5750.200944475479"" }",cand_osm_003730,osm,False,accepted_new,osm,osm_1047369053,1,0.0,,,,,,,,RESERVE SITE,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,True,clean_shaded_reference;overhead_confounded_hazard_case,T05_clean_shaded_reference;T06_overhead_confounded_hazard_case,critical_tile_building_review;large_low_confidence_building;very_large_default_height_building,building,18.75,todo,,,,31281.076526387445,35810.34076930884
v10_bldg_000748,osm,3,osm_116950383,3269.8651097721618,,height,,yes,,"{ ""osm_id"": ""116950383"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""1\"", \""addr:street\"": \""Sector C Sin Ming Ind Estate\"", \""building\"": \""yes\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""3269.8651097721618"" }",cand_osm_000219,osm,False,accepted_new,osm,osm_116950383,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,False,,,large_low_confidence_building;transport_shelter_overhead_candidate;very_large_default_height_building,building,18.27,todo,,,,28516.936118964837,37840.54693449872
v10_bldg_000749,osm,3,osm_550568841,3262.1409915758018,,height,,yes,,"{ ""osm_id"": ""550568841"", ""source_name"": ""osm"", ""building"": ""yes"", ""name"": ""Block A"", ""raw_tags_json"": ""{ \""building\"": \""yes\"", \""name\"": \""Block A\"" }"", ""area_m2"": ""3262.1409915758018"" }",cand_osm_002847,osm,False,accepted_new,osm,osm_550568841,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,False,,,large_low_confidence_building;transport_shelter_overhead_candidate;very_large_default_height_building,building,18.262,todo,,,,29683.323672415463,35500.50241839514
v10_bldg_000769,osm,3,osm_220821676,2699.611359531331,,height,,yes,,"{ ""osm_id"": ""220821676"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""1\"", \""addr:street\"": \""Pemimpin Drive\"", \""building\"": \""yes\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""2699.611359531331"" }",cand_osm_000652,osm,False,accepted_new,osm,osm_220821676,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,False,,,large_low_confidence_building;transport_shelter_overhead_candidate,building,17.7,todo,,,,29063.973112367807,37105.97014743848
v10_bldg_000782,osm,3,osm_169525489,2564.739006500561,,height,,yes,,"{ ""osm_id"": ""169525489"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""building\"": \""yes\"" }"", ""area_m2"": ""2564.739006500561"" }",cand_osm_000381,osm,False,accepted_new,osm,osm_169525489,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,False,,,large_low_confidence_building;transport_shelter_overhead_candidate,building,17.565,todo,,,,30955.707478304885,35746.88603064204
v10_bldg_000819,osm,3,osm_132001459,2043.1446336137649,,height,,yes,,"{ ""osm_id"": ""132001459"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""988\"", \""addr:postcode\"": \""319002\"", \""addr:street\"": \""Toa Payoh North\"", \""building\"": \""yes\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""2043.1446336137649"" }",cand_osm_000294,osm,False,accepted_new,osm,osm_132001459,1,0.0,,,,,,,,BUSINESS 1,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,False,,,large_low_confidence_building;transport_shelter_overhead_candidate,building,17.043,todo,,,,29859.69916921749,36099.35979101729
v10_bldg_000691,osm,3,osm_1474602320,16318.415378027996,,height,,commercial,,"{ ""osm_id"": ""1474602320"", ""source_name"": ""osm"", ""building"": ""commercial"", ""name"": ""New Tech Park"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""151\"", \""addr:postcode\"": \""556741\"", \""addr:street\"": \""Lorong Chuan\"", \""building\"": \""commercial\"", \""name\"": \""New Tech Park\"" }"", ""area_m2"": ""16318.415378027996"" }",cand_osm_005134,osm,False,accepted_new,osm,osm_1474602320,1,0.0,,,,,,,,BUSINESS 1,20.0,lu_default:COMMERCIAL,medium,,False,,,transport_shelter_overhead_candidate;very_large_default_height_building,building,17.0,todo,,,,31066.982496915978,37116.48426931507
v10_bldg_000697,osm,3,osm_93037779,10929.073179333165,,height,,yes,,"{ ""osm_id"": ""93037779"", ""source_name"": ""osm"", ""building"": ""yes"", ""layer"": ""1"", ""name"": ""SMRT Bishan Depot Admin Building"", ""raw_tags_json"": ""{ \""building\"": \""yes\"", \""layer\"": \""1\"", \""name\"": \""SMRT Bishan Depot Admin Building\"", \""office\"": \""yes\"" }"", ""area_m2"": ""10929.073179333165"" }",cand_osm_000008,osm,False,accepted_new,osm,osm_93037779,1,0.0,,,,,,,,TRANSPORT FACILITIES,8.0,lu_default:TRANSPORT,medium,,False,,,transport_shelter_overhead_candidate;very_large_default_height_building,building,17.0,todo,,,,30503.98155612813,37242.113677348716
v10_bldg_000001,hdb3d,1,hdb3d_way/169842941,10357.772791275587,85.3,height_m,5.0,yes,,"{ ""building_id"": ""way\/169842941"", ""height_m"": ""85.3"", ""osm_levels"": ""5.0"", ""hdb_max_floor"": ""30"", ""osm_building"": ""yes"", ""hdb_blk_no"": ""62"", ""hdb_street"": ""LOR 4 TOA PAYOH"", ""year_completed"": ""1998"", ""ground_z"": ""0.0"", ""source"": ""hdb3d"", ""area_m2"": ""10357.772791275587"" }",cand_hdb3d_000532,hdb3d,False,accepted_new,hdb3d;osm,hdb3d_way/169842941;osm_169842941,2,0.8363066111672581,osm,osm_169842941,levels:levels_original,,,,,BUSINESS 1,85.3,height_m,high,,False,,,transport_shelter_overhead_candidate,building,17.0,todo,,,,30126.91523932347,34926.52179589903
v10_bldg_000694,osm,3,osm_626624077,12644.952531603187,,height,,commercial,,"{ ""osm_id"": ""626624077"", ""source_name"": ""osm"", ""building"": ""commercial"", ""name"": ""Singapore Press Holdings"", ""raw_tags_json"": ""{ \""building\"": \""commercial\"", \""name\"": \""Singapore Press Holdings\"" }"", ""area_m2"": ""12644.952531603187"" }",cand_osm_002875,osm,False,accepted_new,osm,osm_626624077,1,0.0,,,,,,,,BUSINESS 1,20.0,lu_default:COMMERCIAL,medium,,False,,,transport_shelter_overhead_candidate;very_large_default_height_building,building,17.0,todo,,,,29700.76703213754,36144.87629812121
