review_layer,qa_target_type,qa_category,qa_priority_score,building_id,cell_id,source_name,area_m2,height_m,height_source,height_confidence,height_warning,review_status,manual_decision,manual_height_m,manual_notes,source_priority,source_building_id,height_m_original,height_source_original,levels_original,building_type_original,confidence_original,raw_properties_json,candidate_id,geometry_source,is_ml_source,dedup_status,source_candidates,source_candidate_ids,n_source_candidates,best_iou,levels_promoted_from_source,levels_promoted_from_id,promoted_fields,type_promoted_from_source,type_promoted_from_id,height_promoted_from_source,height_promoted_from_id,lu_desc_v10,intersects_v09_tile,v09_tile_types,v09_tile_ids,matched_canonical_idx,match_idx,match_iou,match_candidate_overlap,match_existing_overlap,match_area_ratio,match_centroid_distance,old_dsm_area_m2,new_dsm_area_m2,osm_area_m2,osm_count_intersections,old_vs_osm_completeness,new_vs_osm_completeness,coverage_gain_vs_osm,new_minus_old_dsm_area_m2,hazard_rank_true_v08,risk_rank_v08_conditioned,risk_rank_v08_social_conditioned,hazard_score,max_utci_c,old_hazard_rank
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.234,v10_bldg_002056,,osm,234.08522472744806,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978602,,height,,detached,,"{ ""osm_id"": ""453978602"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""149\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""234.08522472744806"" }",cand_osm_002326,osm,False,accepted_new,osm,osm_453978602,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.222,v10_bldg_002133,,osm,221.5302334788704,9.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_261166362,,height,3.0,house,,"{ ""osm_id"": ""261166362"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""3A\"", \""addr:street\"": \""Dyson Road\"", \""building\"": \""house\"", \""building:levels\"": \""3\"" }"", ""area_m2"": ""221.5302334788704"" }",cand_osm_000846,osm,False,accepted_new,osm,osm_261166362,1.0,0.0,,,,,,,,RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.218,v10_bldg_002157,,osm,217.57756998801642,3.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_455152597,,height,1.0,service,,"{ ""osm_id"": ""455152597"", ""source_name"": ""osm"", ""building"": ""service"", ""building_levels"": ""1"", ""raw_tags_json"": ""{ \""amenity\"": \""waste_transfer_station\"", \""building\"": \""service\"", \""building:levels\"": \""1\"" }"", ""area_m2"": ""217.57756998801642"" }",cand_osm_002646,osm,False,accepted_new,osm,osm_455152597,1.0,0.0,,,,,,,,RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.216,v10_bldg_002173,,osm,215.73242198667447,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_700173466,,height,,yes,,"{ ""osm_id"": ""700173466"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""1\"", \""addr:street\"": \""Topaz Road\"", \""building\"": \""yes\"" }"", ""area_m2"": ""215.73242198667447"" }",cand_osm_003087,osm,False,accepted_new,osm,osm_700173466,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.212,v10_bldg_002193,,osm,212.38739124617084,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_886370852,,height,,yes,,"{ ""osm_id"": ""886370852"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""building\"": \""yes\"", \""power\"": \""substation\"" }"", ""area_m2"": ""212.38739124617084"" }",cand_osm_003644,osm,False,accepted_new,osm,osm_886370852,1.0,0.0,,,,,,,,RESIDENTIAL,True,social_risk_top,T03_social_risk_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.212,v10_bldg_002192,,osm,212.48079216799948,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978650,,height,,detached,,"{ ""osm_id"": ""453978650"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""51\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""212.48079216799948"" }",cand_osm_002366,osm,False,accepted_new,osm,osm_453978650,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.204,v10_bldg_002240,,osm,203.91941603999717,8.0,lu_default:TRANSPORT,medium,,todo,,,,3.0,osm_455152613,,height,,service,,"{ ""osm_id"": ""455152613"", ""source_name"": ""osm"", ""building"": ""service"", ""name"": ""Toa Payoh No 8"", ""raw_tags_json"": ""{ \""building\"": \""service\"", \""name\"": \""Toa Payoh No 8\"", \""operator\"": \""SPPG\"", \""power\"": \""substation\"", \""substation\"": \""minor_distribution\"" }"", ""area_m2"": ""203.91941603999717"" }",cand_osm_002649,osm,False,accepted_new,osm,osm_455152613,1.0,0.0,,,,,,,,ROAD,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.204,v10_bldg_002241,,osm,203.71976690277373,6.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_863261659,,height,2.0,house,,"{ ""osm_id"": ""863261659"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""19\"", \""addr:street\"": \""Whitley Road\"", \""building\"": \""house\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"" }"", ""area_m2"": ""203.71976690277373"" }",cand_osm_003569,osm,False,accepted_new,osm,osm_863261659,1.0,0.0,,,,,,,,RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.203,v10_bldg_002249,,osm,202.55976550918092,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707788,,height,,detached,,"{ ""osm_id"": ""875707788"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""6\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""202.55976550918092"" }",cand_osm_003589,osm,False,accepted_new,osm,osm_875707788,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.203,v10_bldg_002246,,osm,203.0702064400371,6.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_271791526,,height,2.0,retail,,"{ ""osm_id"": ""271791526"", ""source_name"": ""osm"", ""building"": ""retail"", ""building_levels"": ""2"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""558\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""retail\"", \""building:levels\"": \""2\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""203.0702064400371"" }",cand_osm_001018,osm,False,accepted_new,osm,osm_271791526,1.0,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.201,v10_bldg_002269,,osm,200.7070974679749,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707785,,height,,detached,,"{ ""osm_id"": ""875707785"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""24\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""200.7070974679749"" }",cand_osm_003587,osm,False,accepted_new,osm,osm_875707785,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.2,v10_bldg_002272,,osm,200.27971418891664,51.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_198101282,,height,17.0,residential,,"{ ""osm_id"": ""198101282"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""17"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Vetro\"", \""addr:housenumber\"": \""22A\"", \""addr:postcode\"": \""328703\"", \""addr:street\"": \""Mar Thoma Road\"", \""building\"": \""residential\"", \""building:levels\"": \""17\"", \""building:material\"": \""glass\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""200.27971418891664"" }",cand_osm_000603,osm,False,accepted_new,osm,osm_198101282,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.195,v10_bldg_002327,,osm,194.8108447325161,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453945330,,height,,residential,,"{ ""osm_id"": ""453945330"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""53\"", \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""194.8108447325161"" }",cand_osm_002182,osm,False,accepted_new,osm,osm_453945330,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.192,v10_bldg_002354,,osm,191.50377323256473,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978613,,height,,detached,,"{ ""osm_id"": ""453978613"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""37\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""191.50377323256473"" }",cand_osm_002333,osm,False,accepted_new,osm,osm_453978613,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.192,v10_bldg_002348,,osm,192.17005500546935,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978667,,height,,detached,,"{ ""osm_id"": ""453978667"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""25\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""192.17005500546935"" }",cand_osm_002383,osm,False,accepted_new,osm,osm_453978667,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.192,v10_bldg_002351,,osm,191.95895080568545,3.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_1418040542,,height,1.0,yes,,"{ ""osm_id"": ""1418040542"", ""source_name"": ""osm"", ""building"": ""yes"", ""building_levels"": ""1"", ""layer"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""407\"", \""addr:postcode\"": \""310407\"", \""addr:street\"": \""Braddell Rise\"", \""amenity\"": \""shelter\"", \""building\"": \""yes\"", \""building:levels\"": \""1\"", \""layer\"": \""1\"", \""shelter_type\"": \""pavilion\"" }"", ""area_m2"": ""191.95895080568545"" }",cand_osm_005080,osm,False,accepted_new,osm,osm_1418040542,1.0,0.0,,,,,,,,EDUCATIONAL INSTITUTION,True,conservative_risk_top,T02_conservative_risk_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.19,v10_bldg_002372,,osm,189.64600684371837,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978593,,height,,detached,,"{ ""osm_id"": ""453978593"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""235\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""189.64600684371837"" }",cand_osm_002320,osm,False,accepted_new,osm,osm_453978593,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.189,v10_bldg_002381,,osm,188.5731518835819,9.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_760541026,,height,3.0,apartments,,"{ ""osm_id"": ""760541026"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""roof_levels"": ""0"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""568A\"", \""addr:postcode\"": \""329885\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:levels\"": \""0\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""188.5731518835819"" }",cand_osm_003224,osm,False,accepted_new,osm,osm_760541026,1.0,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.188,v10_bldg_002383,,osm,188.3768499887417,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_287646981,,height,,residential,,"{ ""osm_id"": ""287646981"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""46\"", \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""188.3768499887417"" }",cand_osm_001071,osm,False,accepted_new,osm,osm_287646981,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate,12.188,v10_bldg_000718,,osm,5188.062593582904,18.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_116950402,,height,6.0,commercial,,"{ ""osm_id"": ""116950402"", ""source_name"": ""osm"", ""building"": ""commercial"", ""building_levels"": ""6"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Amtech Building\"", \""addr:housenumber\"": \""159\"", \""addr:postcode\"": \""575625\"", \""addr:street\"": \""Sin Ming Road\"", \""building\"": \""commercial\"", \""building:levels\"": \""6\"" }"", ""area_m2"": ""5188.062593582904"" }",cand_osm_000223,osm,False,accepted_new,osm,osm_116950402,1.0,0.0,,,,,,,,BUSINESS 1,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.187,v10_bldg_002396,,osm,187.35889366336983,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_863261661,,height,,house,,"{ ""osm_id"": ""863261661"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""7\"", \""addr:street\"": \""Tan Sim Boh Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""187.35889366336983"" }",cand_osm_003571,osm,False,accepted_new,osm,osm_863261661,1.0,0.0,,,,,,,,RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.184,v10_bldg_002422,,osm,183.8719675326975,3.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_261166382,,height,1.0,house,,"{ ""osm_id"": ""261166382"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""3\"", \""addr:street\"": \""Tan Sim Boh Road\"", \""building\"": \""house\"", \""building:levels\"": \""1\"" }"", ""area_m2"": ""183.8719675326975"" }",cand_osm_000863,osm,False,accepted_new,osm,osm_261166382,1.0,0.0,,,,,,,,RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.182,v10_bldg_002440,,osm,181.71758302078283,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707776,,height,,house,,"{ ""osm_id"": ""875707776"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""45A\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""181.71758302078283"" }",cand_osm_003578,osm,False,accepted_new,osm,osm_875707776,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.18,v10_bldg_002455,,osm,179.96497435457596,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_261166410,,height,,house,,"{ ""osm_id"": ""261166410"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""9\"", \""addr:street\"": \""Tan Sim Boh Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""179.96497435457596"" }",cand_osm_000891,osm,False,accepted_new,osm,osm_261166410,1.0,0.0,,,,,,,,RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.179,v10_bldg_002460,,osm,179.2184601220843,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978640,,height,,detached,,"{ ""osm_id"": ""453978640"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""247\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""179.2184601220843"" }",cand_osm_002356,osm,False,accepted_new,osm,osm_453978640,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.178,v10_bldg_002467,,osm,178.0679223068795,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978575,,height,,detached,,"{ ""osm_id"": ""453978575"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""47\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""178.0679223068795"" }",cand_osm_002310,osm,False,accepted_new,osm,osm_453978575,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.178,v10_bldg_002466,,osm,178.11353809903548,9.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_760541030,,height,3.0,apartments,,"{ ""osm_id"": ""760541030"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""560\"", \""addr:postcode\"": \""329876\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""178.11353809903548"" }",cand_osm_003228,osm,False,accepted_new,osm,osm_760541030,1.0,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.175,v10_bldg_002484,,osm,175.33557809074048,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978645,,height,,detached,,"{ ""osm_id"": ""453978645"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""33\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""175.33557809074048"" }",cand_osm_002361,osm,False,accepted_new,osm,osm_453978645,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.165,v10_bldg_002583,,osm,164.84630057628584,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_261166380,,height,,house,,"{ ""osm_id"": ""261166380"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""5\"", \""addr:street\"": \""Whitley Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""164.84630057628584"" }",cand_osm_000862,osm,False,accepted_new,osm,osm_261166380,1.0,0.0,,,,,,,,RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.165,v10_bldg_002580,,osm,165.3796901002084,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707791,,height,,detached,,"{ ""osm_id"": ""875707791"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""43\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""165.3796901002084"" }",cand_osm_003592,osm,False,accepted_new,osm,osm_875707791,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.164,v10_bldg_002586,,osm,164.38265190928962,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453940658,,height,,residential,,"{ ""osm_id"": ""453940658"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""43\"", \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""164.38265190928962"" }",cand_osm_002127,osm,False,accepted_new,osm,osm_453940658,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.162,v10_bldg_002647,,osm,161.53633132391803,3.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_271791516,,height,1.0,retail,,"{ ""osm_id"": ""271791516"", ""source_name"": ""osm"", ""building"": ""retail"", ""building_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""536\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""retail\"", \""building:levels\"": \""1\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""161.53633132391803"" }",cand_osm_001009,osm,False,accepted_new,osm,osm_271791516,1.0,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.16,v10_bldg_002660,,osm,160.0214144639314,6.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_271791499,,height,2.0,retail,,"{ ""osm_id"": ""271791499"", ""source_name"": ""osm"", ""building"": ""retail"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""556\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""retail\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"", \""roof:shape\"": \""gabled\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""160.0214144639314"" }",cand_osm_000994,osm,False,accepted_new,osm,osm_271791499,1.0,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.16,v10_bldg_002664,,osm,159.75295004184372,9.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_760541023,,height,3.0,apartments,,"{ ""osm_id"": ""760541023"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""564A\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""159.75295004184372"" }",cand_osm_003221,osm,False,accepted_new,osm,osm_760541023,1.0,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
