cell_id,in_core8,in_v10_epsilon,in_existing_wave1,typology_label,typology_group,selection_source,existing_solweig_base_available,existing_solweig_overhead_available,tmrt_p90_base_mean_or_h13,tmrt_p95_base_mean_or_h13,tmrt_max_base_mean_or_h13,m_rad_pct_mean_or_h13,overhead_delta_p90_available,overhead_delta_p90_mean_or_h13,svf,shade_fraction,building_density,tree_canopy_or_gvi,grass_fraction,water_fraction,overhead_fraction,road_fraction,pedestrian_relevance_proxy,land_use_hint,notes
TP_0492,False,False,False,dense_shaded_low_svf,shaded_or_canopy_reference,v12_candidate_seed|v10_non_raster_features,False,False,,,,,False,,0.0275770681095674,0.886603668704836,0.3619999999970237,0.6379062633479594,0.0296276162000543,0.3324661204519861,0.0,0.0,0.0,other,Feature-screened dense shaded low-SVF candidate: SVF_open=0.0276; shade_13_15=0.8866; tree_canopy_fraction=0.6379; building_pixel_fraction=0.3347. Tests high-density-not-automatically-high-hazard claim.
TP_0493,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0281961057239707,0.9400969982959758,0.0436000000001911,0.9977205115326664,0.0,0.0,0.0,0.1433605345797489,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0494,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2595495899841152,0.5725490196078432,0.197599999997563,0.0,0.0,0.0,0.0,0.0049512511657626,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0495,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2643631222647684,0.5129561078794288,0.3043999999996456,0.0,0.0,0.0,0.0,0.1910639907602139,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0496,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1646923168959879,0.6986879100281161,0.2072000000021558,0.0,0.0,0.0,0.0,0.1071989702065802,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0497,False,False,False,other,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0656789274603485,0.8632842757552286,0.0487999999996946,0.0,0.0,0.0,0.0,0.1584423197051411,0.0,other,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0498,False,False,False,other,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1848240640532893,0.7202426080363913,0.0055999999999878,0.0,0.0,0.0,0.0,0.3267375554562775,0.0,other,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0499,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1575141488245092,0.6065701385645337,0.2251999999989226,0.0,0.0,0.0,0.0,0.1595731066370108,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0500,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4108012241656285,0.1552205471803461,0.3444000000022866,0.0,0.0,0.0,0.0,0.0180739231936035,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0501,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4711989910158339,0.0446735395189003,0.3624000000014304,0.0,0.0,0.0,0.0072486165529356,0.1052540924489502,0.0072486165529356,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0502,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3524188373589351,0.2981132075471698,0.2984000000004939,0.0,0.0,0.0,0.0064522101872388,0.0613620642555446,0.0064522101872388,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0503,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4773334568894897,0.3391891891891891,0.1935999999984188,0.0,0.0,0.0,0.0,0.3037327475967024,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0504,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.299134612566901,0.4152980535279805,0.1840000000006827,0.0,0.0,0.0,0.0034553355128534,0.0003405156995093,0.0009945743444884,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0505,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1388184615421563,0.74163892851482,0.1991999999989129,0.0,0.0,0.0,0.001020249037335,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0506,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3310228489881347,0.3356492203180485,0.1971999999998601,0.0,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0507,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3485195065368757,0.4679230915667238,0.340000000001509,0.0,0.0,0.0,0.0,0.0,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0508,False,False,False,park_open_space,grass_or_open_park,v10_non_raster_features,False,False,,,,,False,,0.618636262571248,0.2245665685312397,0.2048000000018104,0.0,0.0,0.0,0.0,0.0,0.0,park_open_space,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0509,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.3123091982673846,0.543905150055576,0.0019999999999833,0.0,0.0,0.0,0.0,0.6213664334314163,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0510,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5495558891984337,0.072983747316774,0.2119999999992788,0.0,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0511,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.436324783506567,0.2637547892720306,0.1704000000015219,0.0,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0512,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3223072964836372,0.3247261345852895,0.2295999999982083,0.0,0.0,0.0,0.0006077743355113,0.0,0.0006077743355113,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0513,False,False,False,park_open_space,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.1277332809083163,0.7755177514792898,0.0,0.0050655776329223,0.0,0.0,0.0281117009839288,0.1404195423912414,0.0046995681716975,park_open_space,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0514,False,False,False,water,water_edge_or_blue_green,v10_non_raster_features,False,False,,,,,False,,0.3817587598528403,0.4765157984628522,0.1447999999992045,0.0472394795451881,0.0,0.3297386003985463,0.0,0.0,0.0,water,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0515,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.5300069998409295,0.3502904694614539,0.1908000000013014,0.0,0.0,0.2591792656587472,0.0,0.0,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0516,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.4791898009381615,0.1903574397339983,0.7400000000035132,0.0,0.0,0.0,0.0,0.0,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0517,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.5426884256446224,0.3323841164372725,0.2179999999988936,0.0,0.0,0.0,0.1758700506863502,0.3481314934602149,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0518,False,False,False,other,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.421622703846544,0.4886587771203155,0.0,0.4304915214503398,0.0,0.0,0.137901319559455,0.3994009165818069,0.0,other,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0519,False,False,False,other,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0295085984744131,0.9426847662141778,0.0,0.8449183160540372,0.0098963242224316,0.0,0.0,0.0,0.0,other,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0520,False,False,False,other,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0294312857560813,0.9615384615384616,0.0,0.4460378243200998,0.373593310409503,0.0,0.0,0.0,0.0,other,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0521,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.029723886616528,0.9245562130177516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0522,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.02894570350567,0.9236812570145904,0.012399999999997,0.9977727414817132,0.0,0.0,0.0,0.1517134027777813,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0523,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.150591708133891,0.6905195989061076,0.1831999999984171,0.0281287430933889,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0524,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0926975880058874,0.8490059108006448,0.2756000000008722,0.2785911226748475,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0525,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0547331261715874,0.8850198006281579,0.0844000000000122,0.0,0.0,0.0,0.0,0.2121217550196961,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0526,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.638613821780066,0.1882268742172123,0.2952000000012296,0.0,0.0,0.1720187939269211,0.0,0.0040523488659336,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0527,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.6123642696257154,0.099009900990099,0.6971999999960432,0.0,0.0,0.0,0.0,0.0,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0528,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3414203626881507,0.5084189497716896,0.1263999999998298,0.0,0.0,0.0,0.0,0.2809505092844714,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0529,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1422125012530679,0.6766117969821673,0.2831999999989645,0.0,0.0,0.0,0.0,0.1320118137808683,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0530,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3733685186123521,0.3161592505854801,0.3568000000053609,0.0,0.0,0.0,0.0065660217628256,0.1401760704863535,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0531,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2719172075337904,0.4908172635445362,0.1691999999996768,0.0,0.0,0.0,0.0217494136725059,0.1403618701534374,0.0072495382475281,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0532,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.3837983691553843,0.3672706356054069,0.1543999999993343,0.0,0.0,0.0,0.0264655373616448,0.3204148595188827,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0533,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2972884703335051,0.4257340241796201,0.1140000000000808,0.0,0.0,0.0,0.0250483905829802,0.1405375430588797,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0534,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2127032255220353,0.6408496732026143,0.2039999999967791,0.0,0.0,0.0,0.0609240595696839,0.1405217337311678,0.0089711843559901,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0535,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3124332186774342,0.5014619883040936,0.1992000000019892,0.0,0.0,0.0,0.0087809985272405,0.1310783883191223,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0536,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.6331912867916194,0.1683316683316683,0.2600000000018633,0.0,0.0,0.0,0.0,0.0,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0537,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4866452556526993,0.3500939170640081,0.1380000000006049,0.0002704582335213,0.0,0.0,0.0,0.0,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0538,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2979661765753948,0.5849056603773585,0.0003999999999952,0.1173158323948584,0.0,0.0,0.3872843271750272,0.713318598396261,0.0186725238781522,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0539,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.0506920502720886,0.8841884188418841,0.1516000000011637,0.0,0.0,0.0,0.0693944223886121,1.1601947676697844e-05,0.0393442765586832,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0540,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1591585515073457,0.6842908687205108,0.0796000000004227,0.0,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0541,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.1949174671451422,0.5734406438631791,0.0875999999989786,0.0,0.0,0.0,0.0633227153503205,0.0,0.0299716723816516,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0542,True,False,True,river_edge_shaded_walkway,transport_overhead_or_viaduct,core8|v10_non_raster_features,True,True,55.485008239746094,58.99871444702149,62.57847595214844,0.25,True,-0.4752311706542969,0.0777136628055414,0.8880427521710087,0.0423999999997269,0.0203867660764212,0.0,0.0648493320907113,0.23992147732859,0.1553686449874514,0.02070220623847,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0543,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.7554564204007027,0.1723865877712031,0.0060000000000777,0.0067622396537733,0.0,0.2837435758723288,0.0053316619114753,0.0,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0544,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.8971790855880757,0.002679528403001,0.0452000000001471,0.0,0.0,0.0,0.0,0.0,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0545,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.6817381451220904,0.1319774011299435,0.4504000000006308,0.0,0.0,0.0,0.0,0.071938577064482,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0546,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.5958571337118744,0.3267948717948718,0.0,0.0,0.0,0.0,0.3641345234877898,0.5772225332192616,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0547,False,False,False,other,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.0629865044031792,0.8980242192479286,0.0148000000000673,0.00625893443573,0.0,0.0,0.0804576633853192,0.1216945122487217,0.0,other,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0548,False,False,False,other,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0968495387971617,0.8151099306477793,0.1571999999992308,0.031962406307041,0.0,0.0,0.0,0.1322613554364283,0.0,other,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0549,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.1122667228712987,0.7486285898676992,0.2140000000016037,0.2849304482225655,0.0,0.0,0.0,0.1124632197598496,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0550,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0299040939820006,0.9773589844261222,0.0012000000000067,0.9998835132406616,0.0,0.0,0.0,0.0020124241640116,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0551,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0285172422726049,0.940809968847352,0.0335999999998759,1.0,0.0,0.0,0.0,0.2269205483845829,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0552,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.493599974420146,0.3748422911935403,0.0040000000000074,0.2264755282996758,0.0,0.0,0.0,0.1811201990594592,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0553,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0408323843616199,0.8703329289661679,0.0923999999998857,0.7845954540101284,0.0,0.0,0.0,0.0,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0554,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0642226790550797,0.8538723181580323,0.06239999999974,0.473340885121675,0.0,0.0248427795789227,0.0,0.1433887417911098,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0555,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.7563474416334179,0.0256678889470927,0.2972000000001189,0.0033761237388607,0.0,0.2515604757979036,0.0,0.0,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0556,False,False,False,civic_institutional,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.5889089620279138,0.2152981427174975,0.4948000000025561,0.0,0.0,0.0,0.0317229300246253,0.0,0.0072098176947985,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0557,False,False,False,civic_institutional,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.4245637607195799,0.4700569681811866,0.1011999999988089,0.0,0.0,0.0,0.1283599564623304,0.2823153010722651,0.022431145563105,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0558,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4392920626416607,0.271677559912854,0.4487999999999836,0.0,0.0,0.0,0.0,0.0,0.0,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0559,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4345485401838985,0.3073370959466392,0.2604000000012599,0.0,0.0,0.0,0.0043971370702363,0.0,0.0036677689230134,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0560,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4996838899235431,0.2776959581083292,0.246000000000443,0.0,0.0,0.0,0.0084628552834444,0.0,0.0066665637726244,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0561,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5405425242473765,0.1037707390648567,0.618800000003872,0.0,0.0,0.0,0.0044392942965109,0.0094885475775749,0.0044392942965109,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0562,False,False,False,commercial,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2740382149963421,0.4488448844884489,0.6371999999934513,0.0,0.0,0.0,0.0069506055922197,0.0131041370355477,0.0069506055922197,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0563,False,False,False,commercial,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2511375046953433,0.5739115470659094,0.2860000000003381,0.0,0.0,0.0,0.0669652450556152,0.0999063776003966,0.0177955110765368,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0564,False,False,False,commercial,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.7102919731518669,0.0255461592670895,0.3247999999995982,0.0,0.0,0.0,0.1936604327012996,0.2474620111541663,0.0557005644427031,commercial,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0565,True,True,True,school_gate_road_edge_hot_anchor,pedestrian_waiting_node,core8|v10_epsilon_continuity|v12_candidate_seed|v10_non_raster_features,True,True,62.352760314941406,62.38680648803711,62.46635437011719,0.875,True,0.0,0.7613871629857375,0.0470809792843691,0.3320000000035268,0.0,0.0,0.0,0.0,0.4077691311094221,0.0,transport,Robust hot anchor from v10-epsilon.
TP_0566,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.4735340040549796,0.413738649822345,0.0683999999995906,0.0,0.0,0.0,0.1036851267838144,0.8198800531346122,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0567,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.3963500277750194,0.4992603550295857,0.0,0.0212774310053782,0.0,0.0,0.2996696457399833,0.9319207910033638,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0568,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.5225121586846543,0.3368713671973717,0.005600000000056,0.0,0.0,0.0,0.1696944960736368,0.7755646639624031,0.0220349502437985,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0569,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.6284233718788589,0.1804482225656878,0.0464000000000362,0.0,0.0,0.0,0.3377287917052163,0.5603248493489882,0.0678833835088412,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
