source_path,suffix,root_origin,geometry_type,crs,cell_id_coverage_count,unique_cell_id_count,contains_all_150_candidate_cell_ids,has_cell_id_column_or_token,role,confidence_score,metadata_error,metadata_only,claim_boundary
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid_b8/06-openheat_grid/outputs/v12_surrogate/b8_7b_n300_execution_precheck/b87b_new_candidate_sample_index.csv,.csv,main_worktree,csv_with_geometry_or_centroid_columns,,150,150,yes,yes,n300_candidate_cell_source,100,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0565/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0565/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0565/h13/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0565/h15/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0565/h16/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0627/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0627/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0627/h13/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0627/h15/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0627/h16/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0835/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0835/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0835/h13/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0835/h15/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0835/h16/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0986/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0986/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0986/h13/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0986/h15/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base/TP_0986/h16/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base_summary/modifier_normalization_params.csv,.csv,main_worktree,csv_table,,,0,unknown,no,grid_candidate,40,cell_id column missing,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base_summary/modifier_reference_table.csv,.csv,main_worktree,csv_table,,,0,unknown,no,grid_candidate,40,cell_id column missing,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base_summary/modifier_targets_long.csv,.csv,main_worktree,csv_with_geometry_or_centroid_columns,,0,8,no,yes,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_base_summary/tmrt_cell_summary_long.csv,.csv,main_worktree,csv_with_geometry_or_centroid_columns,,0,8,no,yes,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0059/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0059/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0059/h13/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0059/h15/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0059/h16/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0326/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0326/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0326/h13/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0326/h15/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0326/h16/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0366/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0366/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0366/h13/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0366/h15/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0366/h16/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0542/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0542/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0542/h13/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0542/h15/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0542/h16/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0565/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0565/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0565/h13/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0565/h15/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0565/h16/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0627/h10/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
C:/Users/CloudStar/Documents/GitHub/Urban-Analytics-Portfolio/06-openheat_grid/outputs/v12_solweig_typology_pilot/core8_overhead/TP_0627/h12/solweig_parameters.json,.json,main_worktree,table_or_unknown,,,,unknown,unknown,grid_candidate,40,,true,B8.7b.3 full-raster source locator and extraction preplan only; no raster pixel read; no raster write/copy/move/symlink; no svfs.zip open; no QGIS/SOLWEIG; no run-ready N300 manifest; no QGIS/local runner; no local execution package; no AOI/B9/WBGT/risk/hazard/exposure/vulnerability; no System A/B coupling.
