cell_id,selected_priority_rank,primary_role,secondary_roles,rationale,spatial_bin,typology,nearest_anchor_cell,nearest_neutral_cell,nearest_n150_distance,nearest_n150_distance_percentile,coverage_gap,expected_learning_value,sampling_boundary,claim_boundary
TP_0165,93,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; civic_institutional in east_south; candidate design only.,east_south,civic_institutional,TP_0857,TP_0326,3.1236522831665083,0.04332129963898917,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0406,94,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; problem_typology; anchor_like_neighbour; other in east_south; candidate design only.,east_south,other,TP_0857,TP_0326,4.107652161363158,0.13959085439229843,weak_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0777,95,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; civic_institutional in east_north; candidate design only.,east_north,civic_institutional,TP_0857,TP_0326,3.449980356365958,0.06859205776173286,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0085,96,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; problem_typology; anchor_like_neighbour; residential in east_south; candidate design only.,east_south,residential,TP_0857,TP_0326,5.34392857566746,0.2779783393501805,weak_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0495,97,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; residential in west_north; candidate design only.,west_north,residential,TP_0857,TP_0326,2.234971502324798,0.0048134777376654635,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0762,98,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; residential in west_north; candidate design only.,west_north,residential,TP_0857,TP_0326,4.474849530452122,0.17569193742478942,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0067,99,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; civic_institutional in west_south; candidate design only.,west_south,civic_institutional,TP_0141,TP_0326,8.84771623787946,0.5547533092659447,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0646,100,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; civic_institutional in west_north; candidate design only.,west_north,civic_institutional,TP_0857,TP_0326,4.285031930586354,0.15643802647412755,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0371,101,anchor_like_replication,typology_gap_fill|spatial_gap_fill|neutral_boundary_replication,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; neutral_boundary_like_neighbour; commercial in east_south; candidate design only.,east_south,commercial,TP_0857,TP_0326,4.9720372947704465,0.22743682310469315,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0063,102,anchor_like_replication,typology_gap_fill|spatial_gap_fill|neutral_boundary_replication,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; neutral_boundary_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0141,TP_0326,10.431458192995509,0.6522262334536703,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0010,103,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0857,TP_0326,4.694524521817181,0.2009626955475331,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0722,104,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; problem_typology; anchor_like_neighbour; residential in east_north; candidate design only.,east_north,residential,TP_0857,TP_0326,4.104220823546541,0.13598074608904934,weak_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0467,105,anchor_like_replication,typology_gap_fill|spatial_gap_fill,anchor_like_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; anchor_like_neighbour; residential in west_north; candidate design only.,west_north,residential,TP_0857,TP_0326,3.577170638767938,0.08664259927797834,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|anchor_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0954,106,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in east_north; candidate design only.,east_north,residential,TP_0857,TP_0986,9.627944882138406,0.6089049338146811,weak_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0983,107,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in east_north; candidate design only.,east_north,residential,TP_0857,TP_0986,10.679679362840764,0.6642599277978339,weak_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0985,108,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in east_north; candidate design only.,east_north,residential,TP_0857,TP_0986,10.724324568322826,0.6678700361010831,weak_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0925,109,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; problem_typology; neutral_boundary_like_neighbour; transport in east_north; candidate design only.,east_north,transport,TP_0141,TP_0960,10.561214860023146,0.6546329723225031,weak_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0845,110,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; commercial in west_north; candidate design only.,west_north,commercial,TP_0857,TP_0565,9.642159639679226,0.6101083032490975,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0236,111,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; civic_institutional in west_south; candidate design only.,west_south,civic_institutional,TP_0857,TP_0986,11.174156229562765,0.694344163658243,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0544,112,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; problem_typology; neutral_boundary_like_neighbour; transport in east_north; candidate design only.,east_north,transport,TP_0141,TP_0366,11.182621355178417,0.6967509025270758,weak_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0787,113,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; transport in west_north; candidate design only.,west_north,transport,TP_0857,TP_0986,11.271419593015795,0.7027677496991577,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0605,114,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in east_north; candidate design only.,east_north,residential,TP_0857,TP_0565,8.804274923236074,0.5511432009626955,weak_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0815,115,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; commercial in west_north; candidate design only.,west_north,commercial,TP_0857,TP_0565,10.455949795552176,0.6534296028880866,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0136,116,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; civic_institutional in east_south; candidate design only.,east_south,civic_institutional,TP_0857,TP_0960,11.502894431249624,0.717208182912154,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0234,117,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0857,TP_0960,12.148764368619407,0.7352587244283996,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0042,118,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0857,TP_0565,17.695008971498787,0.8772563176895307,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0672,119,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; civic_institutional in west_north; candidate design only.,west_north,civic_institutional,TP_0857,TP_0986,11.21957952366072,0.7015643802647413,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0984,120,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in east_north; candidate design only.,east_north,residential,TP_0857,TP_0986,8.621919292924034,0.5342960288808665,weak_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0116,121,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; transport in east_south; candidate design only.,east_south,transport,TP_0141,TP_0565,9.182510610097625,0.5824308062575211,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0641,122,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; civic_institutional in west_north; candidate design only.,west_north,civic_institutional,TP_0857,TP_0986,11.699786145672748,0.7244283995186522,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0230,123,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; civic_institutional in east_south; candidate design only.,east_south,civic_institutional,TP_0857,TP_0986,11.600294820412504,0.7220216606498195,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0786,124,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; commercial in west_north; candidate design only.,west_north,commercial,TP_0857,TP_0565,5.589686375567695,0.30445246690734057,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0052,125,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in east_south; candidate design only.,east_south,residential,TP_0141,TP_0676,16.78925868835518,0.8676293622141997,weak_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0727,126,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; commercial in west_north; candidate design only.,west_north,commercial,TP_0857,TP_0565,15.445502697648752,0.8351383874849578,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0300,127,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0857,TP_0301,9.600283811632982,0.6028880866425993,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0923,128,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in east_north; candidate design only.,east_north,residential,TP_0857,TP_0565,8.027401091032637,0.4981949458483754,weak_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0355,129,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0141,TP_0326,7.803079857156295,0.4861612515042118,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0245,130,neutral_boundary_replication,typology_gap_fill|spatial_gap_fill,neutral_boundary_replication; weak_spatial_bin; weak_typology_spatial_bin; problem_typology; neutral_boundary_like_neighbour; residential in west_south; candidate design only.,west_south,residential,TP_0857,TP_0565,11.570777577386126,0.7208182912154031,weak_spatial_bin|weak_typology_spatial_bin|problem_typology|neutral_boundary_like_neighbour,high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0684,131,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_north; candidate design only.,east_north,residential,TP_0141,TP_0565,33.13721745946308,0.97352587244284,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0196,132,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_south; candidate design only.,east_south,residential,TP_0141,TP_0326,30.375182839087934,0.9626955475330926,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0104,133,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_south; candidate design only.,east_south,residential,TP_0433,TP_0115,25.375138902468063,0.9482551143200962,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0256,134,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_south; candidate design only.,east_south,residential,TP_0433,TP_0492,25.318321712716436,0.9470517448856799,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0112,135,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_south; candidate design only.,east_south,residential,TP_0542,TP_0115,25.313735671580304,0.9458483754512635,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0713,136,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_north; candidate design only.,east_north,residential,TP_0141,TP_0565,22.822735466465897,0.9338146811070999,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
TP_0221,137,sparse_feature_space,typology_gap_fill|spatial_gap_fill,sparse_feature_space; weak_spatial_bin; problem_typology; sparse_feature_space; residential in east_south; candidate design only.,east_south,residential,TP_0433,TP_0492,21.233293574081127,0.9253910950661853,weak_spatial_bin|problem_typology|sparse_feature_space,medium_high_diagnostic_learning_value,candidate_design_only_not_N300_run_ready,"SOLWEIG-derived compact Tmrt-delta surrogate closure diagnostic only; not WBGT, risk, hazard_score, observed truth, causal feature importance, B9, AOI-wide prediction, Tmrt-to-WBGT conversion, or System A/B coupling."
