cell_id,scenario,asset_folder,dsm_path,cdsm_path,dem_path,wall_height_path,wall_aspect_path,svf_path_or_zip,asset_plan_status,svf_rule,claim_boundary
TP_0972,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0519,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0519,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0978,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0978,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0829,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0829,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0929,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0929,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0523,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0523,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0002,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0002,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0372,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0372,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0464,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0464,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0146,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0146,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0827,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0827,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0206,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0206,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0383,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0383,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0165,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0165,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0406,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0406,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0777,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0777,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/dsm_vegetation_tile_overhead_as_canopy.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/svf_overhead_as_canopy/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0085,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085/dsm_buildings_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085/dsm_vegetation_tile_base.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085/dsm_dem_flat_tile.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085/wall_height.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085/wall_aspect.tif,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085/svf_base/svfs.zip,LOCAL_ONLY_PLANNED,scenario_specific_svfs_zip_required,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
